Age,Grade,Gender,Year,Number,Sector
20,L3,FE,2019,13677,PUB
20,L3,MA,2019,22294,PUB
16,L1,FE,1970,972,PRV
16,L1,MA,1970,1861,PRV
17,L2,FE,1970,784,PRV
17,L2,MA,1970,1448,PRV
18,L3,FE,1970,984,PRV
18,L3,MA,1970,1986,PRV
16,L1,FE,1971,580,PRV
16,L1,MA,1971,1278,PRV
17,L2,FE,1971,398,PRV
17,L2,MA,1971,869,PRV
18,L3,FE,1971,591,PRV
18,L3,MA,1971,1403,PRV
16,L1,FE,1972,1269,PRV
16,L1,MA,1972,1831,PRV
17,L2,FE,1972,1030,PRV
17,L2,MA,1972,1251,PRV
18,L3,FE,1972,932,PRV
18,L3,MA,1972,1488,PRV
16,L1,FE,1974,1427,PRV
16,L1,MA,1974,1597,PRV
17,L2,FE,1974,1168,PRV
17,L2,MA,1974,1241,PRV
18,L3,FE,1974,1027,PRV
18,L3,MA,1974,1177,PRV
16,L1,FE,1975,1299,PRV
16,L1,MA,1975,1683,PRV
17,L2,FE,1975,1013,PRV
17,L2,MA,1975,1223,PRV
18,L3,FE,1975,919,PRV
18,L3,MA,1975,1291,PRV
16,L1,FE,1976,2109,PRV
16,L1,MA,1976,2290,PRV
17,L2,FE,1976,1607,PRV
17,L2,MA,1976,1788,PRV
18,L3,FE,1976,1394,PRV
18,L3,MA,1976,1647,PRV
16,L1,FE,1977,1663,PRV
16,L1,MA,1977,2211,PRV
17,L2,FE,1977,1315,PRV
17,L2,MA,1977,1612,PRV
18,L3,FE,1977,1216,PRV
18,L3,MA,1977,1728,PRV
16,L1,FE,1978,1775,PRV
16,L1,MA,1978,2282,PRV
17,L2,FE,1978,1300,PRV
17,L2,MA,1978,1532,PRV
18,L3,FE,1978,1336,PRV
18,L3,MA,1978,1782,PRV
16,L1,FE,1979,1939,PRV
16,L1,MA,1979,2570,PRV
17,L2,FE,1979,1334,PRV
17,L2,MA,1979,1708,PRV
18,L3,FE,1979,1430,PRV
18,L3,MA,1979,1785,PRV
16,L1,FE,1980,1925,PRV
16,L1,MA,1980,2625,PRV
17,L2,FE,1980,1534,PRV
17,L2,MA,1980,2040,PRV
18,L3,FE,1980,1539,PRV
18,L3,MA,1980,1978,PRV
16,L1,FE,1981,2142,PRV
16,L1,MA,1981,2809,PRV
17,L2,FE,1981,1516,PRV
17,L2,MA,1981,2179,PRV
18,L3,FE,1981,1846,PRV
18,L3,MA,1981,2508,PRV
16,L1,FE,1982,2494,PRV
16,L1,MA,1982,4225,PRV
17,L2,FE,1982,1834,PRV
17,L2,MA,1982,2980,PRV
18,L3,FE,1982,1959,PRV
18,L3,MA,1982,3039,PRV
16,L1,FE,1983,3346,PRV
16,L1,MA,1983,4822,PRV
17,L2,FE,1983,2257,PRV
17,L2,MA,1983,3471,PRV
18,L3,FE,1983,2439,PRV
18,L3,MA,1983,3514,PRV
16,L1,FE,1990,3002,PRV
16,L1,MA,1990,6058,PRV
17,L2,FE,1990,2829,PRV
17,L2,MA,1990,5754,PRV
18,L3,FE,1990,3183,PRV
18,L3,MA,1990,7200,PRV
16,L1,FE,1991,2446,PRV
16,L1,MA,1991,2154,PRV
17,L2,FE,1991,2534,PRV
17,L2,MA,1991,1974,PRV
18,L3,FE,1991,3646,PRV
18,L3,MA,1991,3036,PRV
16,L1,FE,1992,2872,PRV
16,L1,MA,1992,5739,PRV
17,L2,FE,1992,2649,PRV
17,L2,MA,1992,5641,PRV
18,L3,FE,1992,3786,PRV
18,L3,MA,1992,7761,PRV
16,L1,FE,1993,2576,PRV
16,L1,MA,1993,5602,PRV
17,L2,FE,1993,2749,PRV
17,L2,MA,1993,5705,PRV
18,L3,FE,1993,3383,PRV
18,L3,MA,1993,7150,PRV
16,L1,FE,1994,2757,PRV
16,L1,MA,1994,6120,PRV
17,L2,FE,1994,2649,PRV
17,L2,MA,1994,5785,PRV
18,L3,FE,1994,3378,PRV
18,L3,MA,1994,6881,PRV
16,L1,FE,1995,2971,PRV
16,L1,MA,1995,5350,PRV
17,L2,FE,1995,3140,PRV
17,L2,MA,1995,5688,PRV
18,L3,FE,1995,3957,PRV
18,L3,MA,1995,6929,PRV
16,L1,FE,1996,2941,PRV
16,L1,MA,1996,5135,PRV
17,L2,FE,1996,3196,PRV
17,L2,MA,1996,6208,PRV
18,L3,FE,1996,4328,PRV
18,L3,MA,1996,8349,PRV
16,L1,FE,1997,2805,PRV
16,L1,MA,1997,4795,PRV
17,L2,FE,1997,3376,PRV
17,L2,MA,1997,5941,PRV
18,L3,FE,1997,4460,PRV
18,L3,MA,1997,8994,PRV
16,L1,FE,1998,3171,PRV
16,L1,MA,1998,5250,PRV
17,L2,FE,1998,3255,PRV
17,L2,MA,1998,5580,PRV
18,L3,FE,1998,4293,PRV
18,L3,MA,1998,8351,PRV
16,L1,FE,1999,3190,PRV
16,L1,MA,1999,5233,PRV
17,L2,FE,1999,3391,PRV
17,L2,MA,1999,5706,PRV
18,L3,FE,1999,4168,PRV
18,L3,MA,1999,7476,PRV
16,L1,FE,2000,4116,PRV
16,L1,MA,2000,6386,PRV
17,L2,FE,2000,3556,PRV
17,L2,MA,2000,5372,PRV
18,L3,FE,2000,4547,PRV
18,L3,MA,2000,7413,PRV
16,L1,FE,2001,3699,PRV
16,L1,MA,2001,5264,PRV
17,L2,FE,2001,4262,PRV
17,L2,MA,2001,6362,PRV
18,L3,FE,2001,4662,PRV
18,L3,MA,2001,7106,PRV
16,L1,FE,2002,3613,PRV
16,L1,MA,2002,5521,PRV
17,L2,FE,2002,3427,PRV
17,L2,MA,2002,5313,PRV
18,L3,FE,2002,4853,PRV
18,L3,MA,2002,7983,PRV
16,L1,FE,2003,3628,PRV
16,L1,MA,2003,5965,PRV
17,L2,FE,2003,3178,PRV
17,L2,MA,2003,5249,PRV
18,L3,FE,2003,3894,PRV
18,L3,MA,2003,6822,PRV
16,L1,FE,2004,4200,PRV
16,L1,MA,2004,6219,PRV
17,L2,FE,2004,3738,PRV
17,L2,MA,2004,5318,PRV
18,L3,FE,2004,3895,PRV
18,L3,MA,2004,6379,PRV
16,L1,FE,2005,3810,PRV
16,L1,MA,2005,6015,PRV
17,L2,FE,2005,3585,PRV
17,L2,MA,2005,5650,PRV
18,L3,FE,2005,4004,PRV
18,L3,MA,2005,6542,PRV
16,L1,FE,2006,4612,PRV
16,L1,MA,2006,6914,PRV
17,L2,FE,2006,3751,PRV
17,L2,MA,2006,5834,PRV
18,L3,FE,2006,4559,PRV
18,L3,MA,2006,7262,PRV
16,L1,FE,2007,6416,PRV
16,L1,MA,2007,8848,PRV
17,L2,FE,2007,5427,PRV
17,L2,MA,2007,7343,PRV
18,L3,FE,2007,6036,PRV
18,L3,MA,2007,9049,PRV
16,L1,FE,2008,6308,PRV
16,L1,MA,2008,8622,PRV
17,L2,FE,2008,5109,PRV
17,L2,MA,2008,7093,PRV
18,L3,FE,2008,5899,PRV
18,L3,MA,2008,8737,PRV
16,L1,FE,2009,7203,PRV
16,L1,MA,2009,9107,PRV
17,L2,FE,2009,5719,PRV
17,L2,MA,2009,7927,PRV
18,L3,FE,2009,6563,PRV
18,L3,MA,2009,9475,PRV
16,L1,FE,2010,8546,PRV
16,L1,MA,2010,10478,PRV
17,L2,FE,2010,7739,PRV
17,L2,MA,2010,9503,PRV
18,L3,FE,2010,8738,PRV
18,L3,MA,2010,12152,PRV
16,L1,FE,2011,9237,PRV
16,L1,MA,2011,11875,PRV
17,L2,FE,2011,8950,PRV
17,L2,MA,2011,11061,PRV
18,L3,FE,2011,10572,PRV
18,L3,MA,2011,14260,PRV
16,L1,FE,2012,10204,PRV
16,L1,MA,2012,12490,PRV
17,L2,FE,2012,9409,PRV
17,L2,MA,2012,12267,PRV
18,L3,FE,2012,12326,PRV
18,L3,MA,2012,16748,PRV
16,L1,FE,2013,11920,PRV
16,L1,MA,2013,13581,PRV
17,L2,FE,2013,10933,PRV
17,L2,MA,2013,12997,PRV
18,L3,FE,2013,12479,PRV
18,L3,MA,2013,16554,PRV
16,L1,FE,2014,12205,PRV
16,L1,MA,2014,13817,PRV
17,L2,FE,2014,11619,PRV
17,L2,MA,2014,13774,PRV
18,L3,FE,2014,13511,PRV
18,L3,MA,2014,17899,PRV
16,L1,FE,2015,12821,PRV
16,L1,MA,2015,14111,PRV
17,L2,FE,2015,12117,PRV
17,L2,MA,2015,14092,PRV
18,L3,FE,2015,14690,PRV
18,L3,MA,2015,17960,PRV
16,L1,FE,2016,14231,PRV
16,L1,MA,2016,14853,PRV
17,L2,FE,2016,13003,PRV
17,L2,MA,2016,14703,PRV
18,L3,FE,2016,14645,PRV
18,L3,MA,2016,17823,PRV
16,L1,FE,2017,14945,PRV
16,L1,MA,2017,15564,PRV
17,L2,FE,2017,14123,PRV
17,L2,MA,2017,14971,PRV
18,L3,FE,2017,14785,PRV
18,L3,MA,2017,17987,PRV
16,L1,FE,2018,15583,PRV
16,L1,MA,2018,15835,PRV
17,L2,FE,2018,14695,PRV
17,L2,MA,2018,15656,PRV
18,L3,FE,2018,16313,PRV
18,L3,MA,2018,18657,PRV
16,L1,FE,2019,16753,PRV
16,L1,MA,2019,16612,PRV
17,L2,FE,2019,15594,PRV
17,L2,MA,2019,16404,PRV
18,L3,FE,2019,17056,PRV
18,L3,MA,2019,19121,PRV
